u,v,d
65293760,65285343,6169.743663111534
65341537,65302831,12222.928028508239
65315504,1735964808,8229.121709514808
65347891,258967897,8155.225414166009
65341610,65368395,17188.503297595205
65299968,9602564591,8432.83530257158
5027208674,65337883,2485.0642116316058
262257712,386885670,4571.596063193914
4800142347,65299991,4478.635287643277
9691602628,612027358,3906.2219810582137
65314161,65312447,7377.528426295615
65315399,4023019243,8654.603835668373
4071044661,65310197,11671.265179907487
65285848,259751764,4081.3082326064014
65306220,65359518,4442.452157290198
466335817,65328721,7478.815870042109
258909677,65297337,7830.637989642546
65294613,258967881,2974.981822640663
9209919063,65329454,9435.66835051878
65297130,65295311,9523.97412311525
260494519,65307412,4350.712895115546
65322161,6373614685,7748.0070228034865
65329133,65333207,9972.165354570641
258886225,258757484,7314.333068383404
65356398,65312705,2433.9804137910032
65327381,65336083,1702.7917571804546
65355430,258910950,2971.2309346894717
65346577,65307287,5216.7413921252255
65336103,65341610,10009.33736702478
4035920542,65326356,2600.3833236233213
65334912,65310602,4820.141039965016
65321692,65279891,5760.65178153517
4008988328,65304911,7436.109733426798
318302562,65354354,6612.256200152727
9691602767,4066142116,4260.514094721216
1417635713,65310872,12190.868581550909
8548046096,386842292,13165.239489201926
65324775,65358252,12945.40087466781
12876010125,65288554,4165.706873904512
65339164,65345410,5416.7319764273125
438880208,65292699,10921.843941601677
258968243,2624373705,4739.654313364575
4023078347,65351078,7312.148057954786
65282848,274472011,10388.479453875385
65327171,65322264,5103.898891243258
65361061,8865870145,11774.997736842595
65283873,890045131,8774.280110957552
65294031,65374880,9869.551973125963
6913303586,1262382440,6860.2137595594795
65329943,65280393,5838.95371317373
65306185,307636416,6469.212437582972
1677788942,65287468,4594.952154459002
258970634,65314187,6093.357092666901
6265008478,65295170,6849.32784247518
65288998,3786551038,5642.175664115541
65313328,2381798128,4097.48810207152
6917284468,1712572394,11801.690353872036
2081705811,65310809,4886.340815568171
65365036,65284362,4241.041250778617
3462373347,173176455,11991.466292162128
65303257,65306793,2785.0355096716517
65298975,65326154,8390.527914992985
65342765,65287664,4229.749903477068
65355040,65347734,5264.073761079998
12472632438,65324983,8436.258369051708
65312657,65315955,11692.701717554026
65283620,65352339,3453.345326637441
65295342,65304253,5544.126510773237
65310631,65325588,6155.873970168337
65295147,65307946,7268.027892582845
65317032,65318338,2752.192880491887
65309790,65293936,3733.1541959096216
65298403,3786551038,4074.1416333221364
65310197,1707875334,7328.528331394519
65306684,4062434365,5555.925939456428
65351790,65312204,3911.3519533238023
65295284,65321673,10409.54493292137
65350063,65295411,7958.113937042915
65325111,65306543,6960.501427440613
65298517,258912666,7550.885055853257
65308549,4186794510,8593.446004206498
258911600,65334191,6077.482429934332
65295487,65292195,10214.192730015031
65323713,65289367,10205.795553345542
65299058,13187897049,9421.048075025275
65302975,65364187,7694.0951395931415
258973960,65329643,6377.708932163794
65350793,1563110126,10455.149786964079
65293729,4044864367,6998.28646051944
313867822,258758554,10493.135087355422
65354421,287834139,6795.800755742865
65291752,65352686,7938.982666868499
65308735,65290252,2187.4138993438996
356721215,767841485,7112.573744159905
9691602674,65310843,4784.566589811217
65302699,65364781,5339.039893815471
1211594179,65324780,5246.138649328428
65362987,65326228,7373.695308971061
65289328,65313930,9783.625548123888
311778552,8170614555,4201.815537114391
356718835,65325213,5723.345300440512
65299389,741745346,7127.465370316845
65364781,65293437,10434.350394648545
65304369,258972874,7625.033693250224
65373465,65317727,2807.795028121823
65288256,258965613,9784.208194158635
8716367976,65322004,5898.68869540437
65336269,258911600,12307.601346385964
12471737468,65343295,5862.375535727817
258757445,65290785,9546.074782603475
356721215,65291428,6092.88833361997
65291627,65321114,8867.259699888824
65324277,65305155,2671.9637950680017
65307443,317122247,3674.4463217866664
65294067,1196839521,7624.018343117769
65327146,65314163,1120.3260095918843
65316342,663083227,4559.5395445166505
65348285,6441824074,3372.8061379055607
65298409,65362219,7441.567755047011
768433617,258911590,9098.634190264142
65303703,65293480,2954.0666279501543
5839244980,65349677,7886.4494835183
65333155,65312268,6045.994782768098
65314156,65296100,11262.842660290846
2304626336,65288273,7838.509041564572
750039531,65371286,10914.932325574879
2325127186,65323726,4939.741752867606
830820885,65316674,7660.691712640546
65307505,766880718,3144.9162113335306
258757618,65349679,6897.937846713694
258967887,346530939,5464.846683953298
65324886,65343649,7445.061498570084
65312365,65292348,2484.728604341527
4086113592,65299810,13075.90843906814
65304896,65308573,7826.860179076808
258916786,65308302,7532.690567043052
65350556,65313053,10884.954246020572
5020800957,2179292612,7249.512296233575
313868120,65311858,6347.46639091423
65317750,1563110114,2773.9459080522047
1229920640,65333212,4717.842971343375
65333121,65295609,4578.459666118892
65287725,65308642,2989.192131210083
65346739,65336123,7400.186482492556
65369646,65326703,7925.591558228055
2920416762,65299313,9350.258350089243
65289050,65309896,6729.764134357042
65330472,300755875,1795.3557563005024
65293870,65319849,6120.544027197709
6336978437,65288560,8076.55288322424
65284000,1792772854,11482.929201425975
65305034,65318069,1062.4999482784765
65340843,65308946,6579.133771348217
315705163,65291436,6012.964506838119
65301760,2449889397,3684.515175099177
13036734821,8515885188,6800.885960590226
65327955,65305224,2601.2128101297194
65327574,65329111,8885.840389744717
65291125,65349661,10761.780724133047
65292717,4021550366,4076.470210798283
65309200,65293581,9434.214320774627
65304376,65351072,3982.1047803949104
258760439,65290236,3498.8811403837244
65307714,65329618,10476.50140111721
65310665,65290777,11862.566062105363
258760437,295811049,2242.1018456721067
416343071,65306991,5086.178747202246
65360643,65311232,5640.202105075248
65355930,262078985,10214.48652536581
65317752,258964528,6069.374862569635
5352470014,1736656377,6760.916334820468
65288096,65297799,14035.473926119654
4008988553,346138970,13624.692542591118
258964523,2642129714,7898.348138949184
65329595,65299680,1812.9972390418986
65290899,65283938,3347.75123634383
1202331695,65325220,13067.914959996626
5732088218,65352567,10882.763831524982
65316172,420519156,11488.382649017887
65338344,65361047,8569.413480185862
65300644,65303261,10419.498358781608
65280040,65319620,8004.590171855754
65307109,10824617369,4613.401172659317
65351420,65294680,5902.9399174185855
65296771,65291765,5417.228633898568
2511971964,65290322,5741.7054681729005
65365372,65322752,4484.206636513853
6336978437,420508880,4395.970882610143
65300073,1511324868,6210.542223279638
258967893,4071235398,9174.912778943395
65310195,65363070,7679.149655823821
65330057,65315938,3988.349941286443
65312094,65299691,5319.666107905806
6522255406,65287243,2734.8467064297743
65319895,65352468,4413.314949144034
65338344,258911635,5313.344539605719
65304075,261510664,3306.0996436515743
65322657,65335930,10928.428039838307
65306568,65355354,9212.797549242352
258910951,65302782,3377.93509182455
2320396427,65343384,3336.7731213675647
65352664,65349980,1325.7407053649874
54891483,65302340,7996.757434478712
295186777,65281097,3271.318992574173
1378125483,65305565,5151.511585187821
65325363,65355978,2668.837349732957
261510655,65280743,6147.358960428849
65303743,65345410,8125.372292059689
65354081,65308529,3584.4235001894513
65339095,65297899,5851.757246002579
65301776,65291286,2778.1395018475064
590658137,65308483,7519.322112772466
767846773,65306118,4047.959397263946
65308233,1607089606,3258.5356730071144
65303205,65307339,5912.057338244525
65292362,65298049,8862.816481514461
1249019424,4021327375,16945.613560771242
65349699,65319023,7257.550882879721
65335648,65314351,596.4575293573707
12195577870,65358302,5334.022227772313
65310621,65307268,5908.206765673882
4069129292,65359194,10549.839934458916
506107940,65303640,6245.281728691342
65295538,65322190,8176.594154157048
65307150,281555704,2354.2836382748346
65297252,65364192,10454.72797251391
65290225,65303721,1077.0227080427649
65297644,65302641,3135.7408724060983
65302237,65303488,6025.679571023472
65373233,65289038,4801.128609764055
2671229961,65296333,2932.6740319011933
65360643,65307356,8938.345139272362
65303700,65332678,5221.998748012235
65357142,8452202167,4075.7720990581824
416343071,65298790,12012.569822861069
2399950825,8548079966,inf
259408082,65322795,5213.2365656446045
259138858,65292224,10492.819852018545
332786644,420519029,inf
2249911773,65363070,8439.262825340387
741745346,2450003462,13199.746278311697
65362515,258967896,4670.440427077034
7148948985,65305065,8390.469473188516
65324419,65353202,2635.4368306191445
65297003,65297254,11936.766640579435
65279896,65307075,3652.3295168537843
300756001,65341018,4321.8317432183485
65310196,6949087641,5151.5017333741
65288350,65288289,2264.2373334326403
65313884,65315779,11420.187706933972
65322448,65334519,8648.237679670074
65350016,173176455,7067.855784322093
65285380,65346936,6830.998074266826
65296368,65312600,9744.276128032805
65320025,65317738,4842.093304502849
11063934687,260494516,10767.387625812355
65319493,65295139,2439.093552316458
65288306,65375711,12718.817103552352
65296086,65359075,11870.309514574026
12195577850,65345130,5604.437006568809
65327384,65294139,6352.919595311643
65296849,258758547,2346.356460859881
65325407,6392167814,2533.3840386182355
65316368,5839244981,7958.700388681894
258912595,65319587,9691.90064126916
65307186,65311897,10813.460796815876
286094526,65304484,2147.4564418829027
65327964,6606534857,3059.7334340749044
65329558,65373741,11008.466110888021
65310768,258973948,2245.936344707298
65285050,65314622,9109.340990443408
6356743346,65297486,6404.523826845965
65318338,65297190,5877.028603298912
65343283,65337383,5478.952367274516
65292171,65348340,7952.262180572477
65325418,65325292,11532.692984939373
65347452,65292717,8362.090011097365
315367851,65293078,9984.879783672806
1196844367,65296340,7444.2978925686275
420508876,65289501,3462.083518274111
258757620,65312350,7303.744547361228
65324807,65311905,5237.227852427473
6336760036,12513667880,3454.3797288250867
65326702,65360361,11385.86461711208
65302761,65280154,4812.52189421168
4087548434,65294602,6673.315648157455
4008988541,65364443,2903.8007856190125
311778552,65335530,7430.892134030007
9691602677,65287782,10513.968725295186
260496469,65314056,4523.845817181138
6336978424,65348431,7851.777506146703
65299561,65353349,12186.823736411461
65288308,65303711,9444.694211913242
65322669,65322266,7155.94748313465
4034544343,65295347,11902.800479616852
65287720,2081671274,8735.199448357984
65354455,1157540243,8991.280589105796
65312436,65295434,8752.79078785642
65312706,2936165726,3732.6508751690603
65353781,274477423,5734.92713360531
65310737,65293141,3398.7624461572145
65329866,65345255,10734.671892048731
65293433,65312148,9184.230427029039
65294048,764927374,9361.684871746007
65304952,65372811,7619.470874887439
65308339,65312671,4988.126679258832
65302973,65363059,4047.4532760888974
65306136,1271001343,7778.848933758038
4693185211,33242031,9740.89632437923
65325654,65328721,3752.79578499411
65324758,258911650,4254.202041789918
12128704821,65285008,6174.4375731932705
65325393,5853161524,4957.041507155649
65317174,65302968,12317.690954168711
2852184143,65339793,2917.691630671863
65339704,65314554,2556.567583975025
65294067,65334190,8282.924828364878
65340263,65281218,7163.012873964607
65315601,252992433,10509.954113992988
665553804,9691602623,6135.057483941907
340160892,65304390,10462.381941274354
65342266,5216718982,5112.739796395463
65349161,65310815,2088.7332091525122
295185200,1777579525,11618.601954627491
65302840,54891208,7855.992202280002
65292176,4011962211,9253.323721296914
2726269055,3117933951,5061.497901463365
386844923,440322586,6113.6575218217595
65289860,6318851266,10476.72063905795
259138856,65362171,2811.677899394128
300515687,5634834332,7618.517334112774
6353362234,4062775036,3577.63670007128
258777639,65295287,8223.778313898285
1211585299,6777308246,6217.41448152198
65300536,261732477,6277.733338399043
65307069,11976933640,5551.954159583203
65312248,65306146,3504.4696348046546
725284763,65344962,10928.363100568777
65337509,65353202,7570.674777015131
65295436,65297808,6468.183894698708
1201417904,65312638,12915.190542242435
65315830,371238053,2442.254211514424
65305776,9691602723,11027.67672303426
65284380,4044911192,7812.90876036884
258968242,65306667,2939.880848999994
258760440,65328992,5343.462290201069
65303996,65298970,4629.668069245011
65289038,65308534,9476.776092566488
258967887,65295153,6501.826983634322
65308438,258911619,3004.1780422481906
65324500,65294188,11003.284031421575
65372811,65307150,13520.9897693889
315422936,2802825839,8210.95953369686
65317538,65310228,6242.327339771472
65309205,65336993,6574.083170096287
65361238,1555295550,6166.068422614425
9684849383,65348409,5809.929287045275
4035868936,1723739241,inf
65297613,65283387,8902.124163574113
65326722,7368046346,9377.08945894241
2317961361,12479146921,6602.046925568599
65340410,65309825,5242.582197143652
65306541,65293573,5179.20536277484
65307479,65323562,7073.5945144436355
65369646,65332924,5459.521098757926
65309736,1998017252,11306.617347808678
65306198,4973992433,2370.207996556668
65292623,4353687912,11722.692088135322
302034179,65310670,12269.809057467379
65284851,65317709,12902.425026657185
767841501,65303657,6033.126752501492
65355420,4035920534,3953.6872104601184
65341568,65300043,11873.703616839164
65313337,65310760,3336.6192761053867
65370929,9691602764,6481.039123319036
65284336,65295287,6845.765475966163
3170743426,65343526,6736.308248147575
5863003876,4066142130,5769.021653607361
65298349,8452281737,4165.857192366557
65293599,252992433,7068.49011065256
65329618,65337486,10569.625754376808
65291373,10946845803,5273.456592312574
65286153,65335648,2762.7338868952233
65352484,65375448,1841.8716278358697
65290098,65340189,6725.875825740103
2609017287,65329643,6385.960597975498
2072458846,65314390,4957.92458598994
252992433,1707842763,inf
65364279,9702068018,11955.160935915816
65307397,65292311,8510.98249633384
65307943,65302139,3271.5159505425527
65299691,313880650,2484.221582027045
65365236,1614176501,7707.223431226357
65310257,65325562,2982.7970507329223
65357560,65342697,2267.808808584026
65324924,65311019,5918.088003359457
65361453,65355467,11023.299413437826
258910916,2609017289,11790.564444631782
65299643,258965840,13557.449864003367
559544890,4062452044,10844.484910560494
65302612,65371047,13906.91523847538
601336584,65341474,7884.298391749932
764893119,65362955,9547.492891236538
4062846085,65305959,1223.298675019815
9691602715,65299118,4068.4487506575783
65297347,7455944965,6207.360132436673
260336118,1718880090,11504.018463978493
65302728,65309113,7250.999533909022
65341608,65337945,6982.002315282532
65312670,65292689,4016.010285739409
65317112,258911613,7477.078244111724
65306623,65347882,4741.259641767427
65306562,1735964588,7347.585271020982
915248218,420508875,16339.355541380204
4008988553,11030036733,10770.933822814679
65308328,65328181,2074.538835164768
6358782682,4045035895,3321.92578002957
1201371532,258757448,2625.473715973966
65289280,65345468,9539.13552494616
65310628,6988532585,9646.029773965574
65287734,65317399,5726.792443817809
65301453,764886902,9245.29715528807
258758540,65293884,8044.891594738005
65282319,1201417904,11299.344261135095
65295328,65361668,10016.421784388538
768247156,65279877,6485.781149440475
65306228,65283891,11277.965825884592
65345235,65282415,7415.606979527733
65334606,65289154,820.4055144801799
65332161,6919467628,4404.187778890645
8548079947,258911617,3414.474309068744
65329019,258755847,9617.424579917977
65335545,263991315,6645.2184698944
11037467467,65333471,10706.181930934352
65352464,2304626312,4066.989561088574
65295895,65297003,11656.814040229789
65310610,65290899,9246.057581910538
65329934,6919426532,439.38067588366164
65324775,65280073,5413.256896658449
615144100,65314375,6429.202425325089
4694790267,65345188,4769.141703735181
4070947311,65293208,inf
65364582,65324871,5115.537074183808
65299307,4021550353,6458.841659344321
570569843,2337590253,3739.6636253983584
65298376,65307251,6350.465943185142
303707880,4023078325,10969.853841940227
65333432,65296421,6223.198366121269
1677798446,65293078,7669.11419067231
65350752,3701965991,5631.9315862360545
65293611,65323519,4103.3776496986775
65305105,54891446,4851.921549432972
2983686934,10688345837,4069.3264837666284
65332331,539989856,4053.8475091869886
4008988529,65316537,11370.469193091172
9691602642,65351272,1867.887253364834
65308158,65292030,6743.805576673092
6353362228,65337399,11126.333011652298
4155016904,1792772975,10884.02070638419
65291627,65301539,9477.511602803108
65301830,65340703,8820.40023092796
258967893,65287699,7192.859246139319
65287590,65360676,17163.647493254553
100652132,65310039,12645.602487171402
65313559,4044919943,10718.602155484828
65288184,1196841579,5800.456116085587
65340872,3685132827,11583.818766857285
65320132,65309032,7996.33294589647
65349679,65326536,6471.984080494174
65351692,65308026,7892.061648134578
65328989,65308287,3487.7783899308665
65287895,65297193,5806.3836941800955
295218284,65289529,7068.6639431429685
65349661,65294680,5428.651276162843
1723739149,65302211,2477.144628476964
65328565,65288998,5020.996445724793
65295536,9691602758,10658.780311198554
259084309,2249879673,3248.3752358199645
4062847040,6311843505,11613.424622673214
65332103,65321083,6811.349395846741
260336123,6903849343,9069.008670061969
4998861437,1563110114,3509.736714814262
65329461,1712523413,11208.694390846813
65323543,65349691,7144.5574268486625
65317045,5437876987,3390.90450538587
65288345,65294721,6139.158407707011
65342639,1196841579,11386.289862213258
2568380114,65357033,4036.3030069036613
65314312,65285380,6773.656068817006
65316450,286082304,9492.507897901763
65289375,65341608,4781.056155777373
5458237923,65294235,3477.8740889684227
295506085,65309765,5777.268429809074
65324780,65362282,5222.869348682094
258911647,65333408,8904.476522220539
65329957,65353313,2916.928323005632
4021550349,65306201,3241.555287162761
258911652,65292738,6260.687641797544
65293898,65333157,4751.385341116414
65297376,9691602632,3593.9852391310114
65351431,4035862307,6527.926742430879
65301604,65336860,3880.8768982714682
65282506,5102833140,9517.371869377703
1735964588,9091061221,2885.433513794058
259395662,65293645,5529.947376979045
65299677,258964133,11430.915322811385
4035920550,65309756,2717.6637096454165
65306421,4165593360,8181.557716015365
9691602732,65309820,2558.5265157878466
5352469999,65289209,5060.67068744978
65347696,258911621,6537.2233579672975
65303096,65317572,1862.8284764070722
65342650,65319601,4939.523693109934
258906453,65302547,12907.541015257364
65289358,65346619,14508.020846820356
65332836,65344708,6713.928246988191
65320531,65300353,13362.556394918933
1970828317,4061806118,5861.293145473421
65335011,4087548434,5632.440894905787
65304976,6922018770,6843.977775693964
342548255,65312094,10947.199226383593
65316693,65333916,8048.197360427515
65296414,65280502,591.5371310660338
65327936,4062452044,6839.794524945008
5853161527,65329004,6048.484990006099
65316813,65309762,5777.25607457088
65299836,65341593,2022.9586479633538
65310495,595495875,6524.939187132251
1723739183,65305338,7090.612275349548
65318141,65329609,9778.044934236563
434686038,65300085,3624.403748066658
1211594149,65302604,15054.960631445167
65299154,65308511,6602.0426272925815
9971241944,65297337,6639.541077718861
65296947,65336269,10229.498310609044
5217884965,65305696,1951.5831599491703
65292288,65298962,677.5114758032776
65345468,7637504855,7041.179298834821
65312068,65361006,5548.866607788231
3365216243,65290899,3357.895865686369
65318156,65324493,2567.654392116541
65286187,65302196,3477.532715404671
65336474,1266060482,3449.452482151312
315706802,65301236,5007.9038959080335
65310787,65318037,4241.6616426441915
65340889,342548255,8949.170534174169
65351753,65325842,3989.246687202318
65304176,65282319,9492.403636607907
65295442,65291383,11510.893349868888
65306787,8164730031,7008.290714712368
5853161524,65326220,9661.891060017917
65307920,65318433,8058.587800649471
65313328,65313832,3093.083766076017
65286184,65369127,5057.233078000606
313867819,65320529,3512.951489364272
258886222,65282190,1535.8345561103802
65330789,65320721,9987.79798795804
300662244,2179292612,6666.765640748559
65304896,65284149,7617.550841135558
65319944,65298923,10531.252918746832
65301619,258756004,10297.584720223153
258973935,65292968,3688.9474916634113
65319613,2544027514,9884.188935888014
1386837960,5283675534,11345.88059350734
65297123,65296388,6298.546655708275
65317727,65361191,4440.701664583731
65360877,1707875140,6951.121644401406
65307368,65334641,6901.563458040853
65344112,4761685554,5729.649492207802
258965258,1735947596,8288.56417586926
65310804,65311556,6148.5335927074375
2936165726,3685188686,5035.913952482581
4045528439,65339521,10352.045239155845
65290263,10946845803,2121.5738659650297
65314180,65312616,3460.7877209059125
65335790,1767172817,4833.6594014317925
258755864,65334514,9231.833389389809
65319946,388001187,10064.771993594859
65315754,65318147,8848.008263641661
65287216,65283387,4165.419732816828
65307847,65343053,5948.1828942652055
258964513,65327438,1695.135283414703
1501115133,6383748107,4802.505108501173
4035920531,65290918,9165.280388537032
65290741,5634834333,7274.356627788548
65333471,258970637,4725.783166482898
65299429,4019282332,3200.457309133221
2511971979,65279965,7182.350039859727
65307322,65326443,4304.686648720259
65324843,2317999441,5437.511890358767
65315598,65308891,6105.170142613073
65333385,8147902303,4854.841291012325
258756003,4973992433,9555.499629014903
9209919059,65296337,7575.600477470044
65375019,6696711125,8600.66738799389
65290232,65325303,8467.697820588919
65311245,65307811,3008.021676581826
65325292,65302893,3701.740772276381
279074096,315422936,14120.696416687295
65308756,65302176,1844.0268367779609
65304084,65360303,6572.796818017402
54891483,65321104,6593.964378213518
65328354,65299643,10770.812471919535
315422800,65292985,7106.36642761287
5035895979,6988515582,inf
65308500,65352503,11822.721675126537
4025736613,65346430,9958.572606499387
2877005910,65287879,12398.464900043975
65290222,65343560,5848.847904886229
65298401,65345582,4468.443416039992
65308587,65295420,4504.9799869925455
4265147890,65325185,4905.609709198467
330657200,65373958,8595.295051728253
65320809,65308508,8228.129842515693
768434685,65297262,9449.309230183202
65308532,318304226,7641.015718874001
65333148,6329528588,10927.765638947787
4002286830,65332850,4504.297549416614
65373779,65304227,8808.971845007793
65288813,65341911,5967.20755709897
65346331,65302006,8453.942777881733
65302302,4973992433,3694.032074129404
65317680,65302008,6263.198378117973
65315907,65326358,7871.700210387936
10651123313,11037467465,14584.615885026531
65344009,65306594,11722.291462303963
65329901,4547300237,7136.187414889457
65345280,612497394,8988.093767905593
6311883028,65312314,7541.520340276069
65296850,65295388,3098.1162252648605
65295444,1707875337,6587.871744090362
1935652917,615404344,2147.5578595001944
1130284621,65330990,5406.753807284712
6348636700,65295480,9469.302785593696
65295336,5826305757,3575.020488690429
8515885188,761795205,10361.200778522545
1196840143,65313263,3637.3957872844267
65313184,65313423,1338.3289950678616
1677788984,65321255,9474.407754874095
65299793,65295905,5700.791630776894
65362002,65287324,7090.450878042148
65287720,4069129312,4091.858241895957
9209919059,65288298,12082.248692966381
1367901704,65291149,8236.742751710026
258929532,65335720,3513.058137692594
1723563826,65295450,5771.340018946822
65313164,65279971,3191.35825518169
279669361,65346620,5010.422841628339
65313188,65373321,6251.021022902964
65309823,65280106,5159.125403199022
65288338,65308372,6367.534601766878
4023103673,9691602668,2468.5040951185006
65290798,313867822,11512.876914071727
65308483,65348404,6780.299344381823
6319310920,65343558,7998.464772212387
65306880,65288883,1968.3165875558334
65321034,65297066,5549.666206067439
65322480,65289158,6853.393211021868
65325295,258836051,7500.958097737325
65310837,1707855260,4460.463934058323
65316336,65311905,7161.096375940774
65343649,65317495,4719.82854544311
65322656,297838774,12034.706863329333
65341625,6353362216,4626.272998814662
65310675,65303611,10481.537015334587
65302196,65302385,4547.420119673536
65305022,332786680,6825.878755972933
65346839,65316936,4398.297799249759
65371816,65296797,9686.48724004612
65317959,65294410,5137.025873047099
65349456,65315304,5810.962019662125
65341890,65301476,11429.78585688924
1712572356,65369057,10844.446634898926
65347776,65311153,5635.689545693082
1723739386,65309885,6206.3079907755155
65302211,3170743426,3229.061703363858
1386838087,65348962,5851.150422344184
65361670,65303914,7251.120916637271
65305895,65280099,7968.137186572592
65288334,65308306,7912.785647431137
65308861,65293718,9431.457274650455
1593395185,65341861,11131.791908491281
65309647,65289154,8466.480287691908
65293407,65290696,12088.29365313522
2327591309,436969507,6533.362649888705
65302049,65321240,9120.583576898425
65303989,7895148794,11682.58103958749
297834604,6336978424,7591.116995176106
65356107,5277057885,7448.969250584328
6903647260,2287779381,15089.827974297134
65292186,65324087,8566.173092767149
3741990072,65295284,6955.2748249592005
65293919,65336860,3862.3116335667364
65343817,65309772,4643.596125185684
65336961,65317565,2658.714311416389
65291341,258912603,9185.153227724055
65296079,65306173,10082.92434866806
258968245,258916773,7211.637551192139
65347919,65328488,7765.226604738415
65308483,6320120482,8856.41453424176
612571639,65283592,7391.244435171206
65317548,65326496,6861.828555640498
65307307,65328588,7253.206001413452
65296331,295083425,1838.5999406992316
3711294133,65320130,6180.6080493261215
9868733378,4069129312,19003.821665738542
65312695,65346922,10195.616432681425
65284677,65337471,3007.022467374557
265689221,612767847,4605.569423469566
65342523,2304626336,6150.5032065773785
9096921100,65336788,6214.498619146861
65367378,12195577835,4308.68910452965
6356789748,1723563802,8254.64745503529
65302203,65295332,4649.782714947282
65313076,1501430311,5592.989216242574
4023187897,65346331,8967.894402524531
65357208,768239627,11747.725910895157
65369062,65317742,6348.472985866634
65298978,10651123313,17646.180604116125
65308635,65292809,12493.199758173212
65295738,65347776,6708.923261258914
1707875334,4199996085,9688.121370075487
65363029,65334056,8799.177814870267
4019577203,65375711,10037.813042043326
65345374,65362829,7919.060242988686
65345601,293578740,7660.263698010694
7231176095,65349068,7504.466840698159
65312295,65292772,7005.3169380672025
1677788964,65336801,3656.9464278801875
65312014,5330747076,5932.864965129011
65363174,65292912,3598.32841688644
65317279,65324626,7003.918642509371
4062434364,65307943,6637.829350586735
65356029,1229920640,7568.108163861137
65336611,65340076,6024.698958664623
5189177969,6142268320,13493.20683516392
295487759,5020557563,7291.508430875894
65292235,65319990,10549.072297755065
65280116,65365176,5618.5652253486105
2600919806,65330436,3015.8966970665956
258758537,65312206,3996.684199583266
65310255,65293407,11868.36480349557
65312520,258758539,5152.925810485215
65342767,65316464,9200.699551084092
3117933951,612031523,8884.022990515059
4022941215,2320396427,7624.66780941196
65359043,258760437,4330.849698880323
65288967,65287762,7674.213316611618
65290723,65301753,3768.718646335759
65301243,65310394,7065.361382631604
258968248,65308511,6573.277978456183
65311772,6919031549,11402.955601781949
65339070,65375283,5052.67535731829
65346445,65301534,7210.856817680983
65288277,65353980,4265.2678557895615
2936165726,65355040,6463.128000617567
65284851,4022941223,7371.972925754827
65322480,2317760653,2584.141218628645
4045035891,65324344,5825.642927272747
65308272,65327158,1030.8160567308391
65351073,65327334,3973.442569508454
317126597,65299446,6759.939293637355
65288847,258913493,5275.236638839996
1511349540,2320368479,5260.3998460711055
65324841,258910928,6695.662201611321
65308089,65287987,4924.338088829356
258910930,65347970,4900.264642268965
65322675,65365036,7248.537096203683
318300005,11397069573,2585.6689740388183
65319039,768247156,4798.436790240156
260336115,65299693,11885.791416917149
65301762,258755864,4286.698334434173
65351368,65353251,2807.7361117395944
65313342,65296769,3998.6209300730497
258972881,65336103,10155.522085174327
65297883,65287147,2902.959072892167
65307768,65309047,4417.205294096579
4951863008,65317623,2330.7161852512145
65303878,65364443,4475.376794445974
65316043,65305817,9113.120851184352
65280323,65293195,1223.2255056897895
3711294112,65360784,4710.843815997343
65347919,65301534,5935.255619111238
4062846085,65348475,9754.08681238757
65317983,4025717627,3515.3980526231003
65307513,12195577837,9511.308019856146
1677788937,65293062,5416.732495574844
65284677,65290083,5483.342000804316
65328185,65319971,2356.1774166687374
65354535,8573705924,6263.989509990204
65306991,271820591,3989.7674204845257
65332205,279698136,4170.924438535666
65329943,6922018770,8048.981086930709
65361705,65298833,9528.502545568545
65342701,65287857,6338.9053340379405
65342682,65330467,6654.16452217619
2317635138,386842492,7106.569287639122
12195577862,258757428,2174.4523117326885
65306711,6375094234,5969.497304476501
65315846,65369164,1696.9299409481287
65355467,65299521,14550.892070116783
65288637,65327408,7812.600191170835
65293942,8178983819,2438.7635817814235
65315445,65363153,5566.491183198779
65308270,65288298,8811.752556909341
4061762661,65314638,5839.565945620025
65362683,9691602619,6795.540565753086
65348794,1378125513,4237.332728532968
65360260,65363174,3300.2227908944783
65316021,65350740,8386.35431701948
4019009276,65317032,986.930675847846
1718880133,65284937,8271.235497563592
65352792,65284362,1953.5545604668719
65297486,65291481,2478.357650647339
420514907,65312268,5046.949088300804
65288864,6401249951,3392.5081131951583
258972874,65321249,7818.408060812217
2763295990,2609017289,7110.318435630343
65341625,258973955,10717.083387435612
65291604,2726269066,2905.2175582297396
6353362234,65343425,12777.303156787637
65302214,65351737,4540.020598827779
4008988501,65290098,11557.17552762357
65329019,65333320,7995.710872725999
6248840170,65312622,11433.110033782033
65334838,260191102,1399.7450509374942
65316939,65324431,1858.6226468364614
65304071,65343351,3125.457208287558
65293491,9691602789,2635.238693887483
65293022,65324911,6158.622338299777
65373779,65303568,6176.836377848578
65346050,287834139,3108.4013092240957
65330004,65349402,8405.100736920262
258958633,65314173,6662.790656740154
1677788981,6392167820,5445.16604916727
65320195,65309550,10246.242516613955
65333152,65319050,11037.08894275166
65292362,65304078,6919.510559745897
768435389,5839244979,4284.221430539718
65299118,258755839,10045.462491465798
65324337,65327933,3253.082164906605
276549407,65334999,12302.167879604454
65303096,65279852,5317.9625322448455
10712988204,65304062,2143.2586695181594
65306635,65295168,6662.832471821237
